episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,policy_reward_mean,custom_metrics,sampler_perf,off_policy_estimator,num_metric_batches_dropped,info,timesteps_this_iter,evaluation,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,disc_loss,disc_acc,disc_updates,disc_samples_seen
-104.26864964335812,-475.9541071198889,-279.0212317042974,1000.0,17,{},{},"{'mean_env_wait_ms': 0.29335392025505663, 'mean_processing_ms': 0.15784100931403353, 'mean_inference_ms': 0.8281585574322943}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 17200, 'sample_throughput': 932.534, 'train_throughput': 0.0, 'num_weight_syncs': 43, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 1.717, 'replay_time_ms': 3.164, 'update_priorities_time_ms': nan, 'policy_default_policy': {'added_count': 4260, 'sampled_count': 249856, 'est_size_bytes': 1452660, 'num_entries': 4260}}, 'async_time_sample_processing': 0.001, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan}",17200,"{'episode_reward_max': -1.0413756798840121, 'episode_reward_min': -2.1006346643533, 'episode_reward_mean': -1.5744747470549736, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.2977481640263708, 'mean_processing_ms': 0.1330180902884443, 'mean_inference_ms': 0.8071657061970194}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,17200,17,1,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-03-35,1556834615,36.72665739059448,36.72665739059448,52894,perceptron,169.229.222.188,36.72665739059448,17200,1,1,0.21018226444721222,0.978515625,4725,2419200
-104.26864964335812,-513.5525700013804,-285.0928289054198,1000.0,21,{},{},"{'mean_env_wait_ms': 0.29498311623897794, 'mean_processing_ms': 0.15805431069138445, 'mean_inference_ms': 0.8274747379769425}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 38800, 'sample_throughput': 863.15, 'train_throughput': 0.0, 'num_weight_syncs': 97, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 2.078, 'replay_time_ms': 2.892, 'update_priorities_time_ms': nan, 'policy_default_policy': {'added_count': 9560, 'sampled_count': 619520, 'est_size_bytes': 3259960, 'num_entries': 9560}}, 'async_time_sample_processing': 0.002, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan}",21600,"{'episode_reward_max': -1.0413756798840121, 'episode_reward_min': -2.1006346643533, 'episode_reward_mean': -1.5744747470549736, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.2977481640263708, 'mean_processing_ms': 0.1330180902884443, 'mean_inference_ms': 0.8071657061970194}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,38800,38,2,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-04-05,1556834645,30.079039335250854,66.80569672584534,52894,perceptron,169.229.222.188,66.80569672584534,38800,2,1,0.1964751034975052,0.984375,9674,4953088
-104.26864964335812,-513.5525700013804,-276.89623971151525,1000.0,23,{},{},"{'mean_env_wait_ms': 0.2941852393518859, 'mean_processing_ms': 0.15709585696346923, 'mean_inference_ms': 0.8236108583389278}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 61200, 'sample_throughput': 0.0, 'train_throughput': 0.0, 'num_weight_syncs': 153, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 1.773, 'replay_time_ms': 2.69, 'update_priorities_time_ms': nan, 'policy_default_policy': {'added_count': 15320, 'sampled_count': 920832, 'est_size_bytes': 5224120, 'num_entries': 15320}}, 'async_time_sample_processing': 0.0, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan}",22400,"{'episode_reward_max': 0.7584160032806322, 'episode_reward_min': -2.003438966501242, 'episode_reward_mean': -0.5675779092317692, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.29594333527382355, 'mean_processing_ms': 0.1325491595034615, 'mean_inference_ms': 0.8024448919642744}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,61200,61,3,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-04-42,1556834682,36.192943811416626,102.99864053726196,52894,perceptron,169.229.222.188,102.99864053726196,61200,3,1,0.19485366344451904,0.984375,14380,7362560
-104.26864964335812,-513.5525700013804,-281.13743958114395,1000.0,21,{},{},"{'mean_env_wait_ms': 0.2943145056315223, 'mean_processing_ms': 0.15686379455398367, 'mean_inference_ms': 0.8224877437856346}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 82820, 'sample_throughput': 0.0, 'train_throughput': 0.0, 'num_weight_syncs': 207, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 1.654, 'replay_time_ms': 3.359, 'update_priorities_time_ms': nan, 'policy_default_policy': {'added_count': 20820, 'sampled_count': 1231872, 'est_size_bytes': 7099620, 'num_entries': 20820}}, 'async_time_sample_processing': 0.0, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan}",21620,"{'episode_reward_max': 0.7584160032806322, 'episode_reward_min': -2.003438966501242, 'episode_reward_mean': -0.5675779092317692, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.29594333527382355, 'mean_processing_ms': 0.1325491595034615, 'mean_inference_ms': 0.8024448919642744}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,82820,82,4,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-05-12,1556834712,30.051390886306763,133.05003142356873,52894,perceptron,169.229.222.188,133.05003142356873,82820,4,1,0.21389451622962952,0.970703125,19242,9851904
-104.26864964335812,-513.5525700013804,-281.98615638537893,1000.0,22,{},{},"{'mean_env_wait_ms': 0.29420891397504856, 'mean_processing_ms': 0.1565687974898395, 'mean_inference_ms': 0.8213329798651816}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 20, 'num_steps_trained': 164864, 'num_steps_sampled': 104800, 'sample_throughput': 656.632, 'train_throughput': 13994.605, 'num_weight_syncs': 262, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 1.021, 'replay_time_ms': 5.127, 'update_priorities_time_ms': 22.685, 'policy_default_policy': {'added_count': 25960, 'sampled_count': 1573888, 'est_size_bytes': 8852360, 'num_entries': 25960}}, 'async_time_sample_processing': 0.002, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan, 'learner': {'default_policy': {'mean_q': 0.5570274591445923, 'max_q': 0.949864387512207, 'min_q': 0.26493313908576965}}}",21980,"{'episode_reward_max': -550.5435547340263, 'episode_reward_min': -553.3654604927275, 'episode_reward_mean': -551.8577323940733, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.3118576285159741, 'mean_processing_ms': 0.13760558176467397, 'mean_inference_ms': 0.8213654511404374}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,104800,104,5,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-05-49,1556834749,37.12370038032532,170.17373180389404,52894,perceptron,169.229.222.188,170.17373180389404,104800,5,1,0.20394594967365265,0.98046875,23824,12197888
-107.94093715125608,-485.9404425352353,-285.0515935463549,1000.0,22,{},{},"{'mean_env_wait_ms': 0.2941444534924119, 'mean_processing_ms': 0.15613249077858524, 'mean_inference_ms': 0.8199900657028991}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 73, 'num_steps_trained': 667648, 'num_steps_sampled': 126160, 'sample_throughput': 0.0, 'train_throughput': 12962.946, 'num_weight_syncs': 315, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 1.457, 'replay_time_ms': 5.367, 'update_priorities_time_ms': 20.45, 'policy_default_policy': {'added_count': 31060, 'sampled_count': 1994752, 'est_size_bytes': 10591460, 'num_entries': 31060}}, 'async_time_sample_processing': 0.0, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan, 'learner': {'default_policy': {'mean_q': 0.6260090470314026, 'max_q': 2.3507463932037354, 'min_q': 0.401991069316864}}}",21360,"{'episode_reward_max': -550.5435547340263, 'episode_reward_min': -553.3654604927275, 'episode_reward_mean': -551.8577323940733, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.3118576285159741, 'mean_processing_ms': 0.13760558176467397, 'mean_inference_ms': 0.8213654511404374}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,126160,126,6,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-06-19,1556834779,30.04603600502014,200.21976780891418,52894,perceptron,169.229.222.188,200.21976780891418,126160,6,1,0.2011474072933197,0.98046875,28429,14555648
-107.94093715125608,-485.9404425352353,-280.8913998987274,1000.0,21,{},{},"{'mean_env_wait_ms': 0.2942549738861514, 'mean_processing_ms': 0.15603430288888098, 'mean_inference_ms': 0.8204224966210265}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 126, 'num_steps_trained': 1073152, 'num_steps_sampled': 147360, 'sample_throughput': 0.0, 'train_throughput': 13439.763, 'num_weight_syncs': 368, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 1.062, 'replay_time_ms': 5.342, 'update_priorities_time_ms': 19.044, 'policy_default_policy': {'added_count': 36680, 'sampled_count': 2387456, 'est_size_bytes': 12507880, 'num_entries': 36680}}, 'async_time_sample_processing': 0.0, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan, 'learner': {'default_policy': {'mean_q': 0.8716243505477905, 'max_q': 2.911989450454712, 'min_q': 0.625164806842804}}}",21200,"{'episode_reward_max': -594.3164315061266, 'episode_reward_min': -597.2763452102803, 'episode_reward_mean': -595.6891900999588, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.30217796872841884, 'mean_processing_ms': 0.1324331525335178, 'mean_inference_ms': 0.7964375543478017}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,147360,147,7,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-06-54,1556834814,35.464051723480225,235.6838195323944,52894,perceptron,169.229.222.188,235.6838195323944,147360,7,1,0.1978929340839386,0.984375,32986,16888832
-94.16016388713697,-485.9404425352353,-282.9327820816293,1000.0,21,{},{},"{'mean_env_wait_ms': 0.2947994747824283, 'mean_processing_ms': 0.15628645002846894, 'mean_inference_ms': 0.8224816268845264}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 179, 'num_steps_trained': 1553408, 'num_steps_sampled': 168500, 'sample_throughput': 0.0, 'train_throughput': 13727.838, 'num_weight_syncs': 421, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 1.416, 'replay_time_ms': 4.635, 'update_priorities_time_ms': 20.054, 'policy_default_policy': {'added_count': 42120, 'sampled_count': 2798848, 'est_size_bytes': 14362920, 'num_entries': 42120}}, 'async_time_sample_processing': 0.0, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan, 'learner': {'default_policy': {'mean_q': 1.3540358543395996, 'max_q': 4.213879585266113, 'min_q': 0.8317161798477173}}}",21140,"{'episode_reward_max': -594.3164315061266, 'episode_reward_min': -597.2763452102803, 'episode_reward_mean': -595.6891900999588, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.30217796872841884, 'mean_processing_ms': 0.1324331525335178, 'mean_inference_ms': 0.7964375543478017}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,168500,168,8,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-07-25,1556834845,30.06017279624939,265.7439923286438,52894,perceptron,169.229.222.188,265.7439923286438,168500,8,1,0.20857718586921692,0.982421875,37534,19217408
-94.16016388713697,-440.0757528284807,-275.75724759624416,1000.0,21,{},{},"{'mean_env_wait_ms': 0.2952572347774987, 'mean_processing_ms': 0.15654438946692298, 'mean_inference_ms': 0.824725861244564}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 231, 'num_steps_trained': 1952768, 'num_steps_sampled': 189660, 'sample_throughput': 0.0, 'train_throughput': 13209.638, 'num_weight_syncs': 474, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 1.769, 'replay_time_ms': 3.718, 'update_priorities_time_ms': 19.854, 'policy_default_policy': {'added_count': 47680, 'sampled_count': 3189248, 'est_size_bytes': 16258880, 'num_entries': 47680}}, 'async_time_sample_processing': 0.002, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan, 'learner': {'default_policy': {'mean_q': 1.5982756614685059, 'max_q': 7.27329158782959, 'min_q': 0.917448103427887}}}",21160,"{'episode_reward_max': -596.8175468519487, 'episode_reward_min': -598.9158133324302, 'episode_reward_mean': -597.8361492159038, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.29672400513743047, 'mean_processing_ms': 0.12940732817908757, 'mean_inference_ms': 0.7813872466432719}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,189660,189,9,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-08-00,1556834880,35.55300712585449,301.2969994544983,52894,perceptron,169.229.222.188,301.2969994544983,189660,9,1,0.21109069883823395,0.9765625,42080,21544960
-51.808181378827776,-479.5667859644586,-273.4610751928288,1000.0,21,{},{},"{'mean_env_wait_ms': 0.29605757510390995, 'mean_processing_ms': 0.15697626296847442, 'mean_inference_ms': 0.827662980667904}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 0, 'num_reward_updates': 282, 'num_steps_trained': 2424832, 'num_steps_sampled': 210260, 'sample_throughput': 0.0, 'train_throughput': 12527.78, 'num_weight_syncs': 525, 'num_samples_dropped': 0, 'replay_shard_0': {'add_batch_time_ms': 1.877, 'replay_time_ms': 4.412, 'update_priorities_time_ms': 19.9, 'policy_default_policy': {'added_count': 52580, 'sampled_count': 3598848, 'est_size_bytes': 17929780, 'num_entries': 52580}}, 'async_time_sample_processing': 0.0, 'async_time_replay_processing': nan, 'async_time_update_priorities': nan, 'learner': {'default_policy': {'mean_q': 1.761110544204712, 'max_q': 7.090027332305908, 'min_q': 1.0888172388076782}}}",20600,"{'episode_reward_max': -596.8175468519487, 'episode_reward_min': -598.9158133324302, 'episode_reward_mean': -597.8361492159038, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.29672400513743047, 'mean_processing_ms': 0.12940732817908757, 'mean_inference_ms': 0.7813872466432719}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,210260,210,10,8717bd88b7a745a4a0070ae37a5624bd,2019-05-02_15-08-30,1556834910,30.044281482696533,331.3412809371948,52894,perceptron,169.229.222.188,331.3412809371948,210260,10,1,0.19550150632858276,0.986328125,46634,23876608
