episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,policy_reward_mean,custom_metrics,sampler_perf,off_policy_estimator,num_metric_batches_dropped,info,timesteps_this_iter,evaluation,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,disc_loss,disc_acc,disc_updates,disc_samples_seen
nan,nan,nan,nan,0,{},{},{},{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 500, 'sample_time_ms': 2.599, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.002, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': 1.7011246042935328, 'episode_reward_min': -2.365958055912557, 'episode_reward_mean': -0.8442931818484947, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.22957480176664952, 'mean_processing_ms': 0.10634591467153334, 'mean_inference_ms': 0.6872096689638287}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,500,0,1,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-07-50,1556845670,7.051618576049805,7.051618576049805,20986,perceptron,169.229.222.188,7.051618576049805,500,1,0,6.7669764,0.9824219,100,51200
-368.0293853667964,-368.0293853667964,-368.0293853667964,1000.0,0,{},{},"{'mean_env_wait_ms': 0.2812186440268716, 'mean_processing_ms': 0.40989298444170574, 'mean_inference_ms': 0.8153505734987668}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 1500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 1500, 'sample_time_ms': 2.569, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.002, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': 63.482143236379166, 'episode_reward_min': -1.4519699377173925, 'episode_reward_mean': 12.134606536164602, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.2354672968955797, 'mean_processing_ms': 0.10837231403302768, 'mean_inference_ms': 0.6965659680457745}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,1500,1,3,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-08-04,1556845684,6.913427829742432,15.305157899856567,20986,perceptron,169.229.222.188,15.305157899856567,1500,3,0,1.1940534,0.9863281,300,153600
-285.13731523159004,-368.0293853667964,-326.5833502991932,1000.0,0,{},{},"{'mean_env_wait_ms': 0.28432645680465224, 'mean_processing_ms': 0.41004771320154904, 'mean_inference_ms': 0.8119514602013538}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 2500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 2500, 'sample_time_ms': 1.989, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.002, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': 0.6084320053530382, 'episode_reward_min': -1.8742502242830796, 'episode_reward_mean': -0.4373694389878766, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.24228235237789503, 'mean_processing_ms': 0.11114895114314109, 'mean_inference_ms': 0.7091057156927615}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,2500,2,5,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-08-17,1556845697,7.016621351242065,23.796651124954224,20986,perceptron,169.229.222.188,23.796651124954224,2500,5,0,0.37783837,0.984375,500,256000
-236.7805919954528,-368.0293853667964,-296.6490975312798,1000.0,0,{},{},"{'mean_env_wait_ms': 0.2798616673932251, 'mean_processing_ms': 0.40081328586089837, 'mean_inference_ms': 0.7972433313741595}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 3500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 3500, 'sample_time_ms': 1.746, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.002, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': -0.5794270519324367, 'episode_reward_min': -2.4224530320717514, 'episode_reward_mean': -1.548672709141827, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.24174881011961666, 'mean_processing_ms': 0.11063700632821853, 'mean_inference_ms': 0.7060644011617465}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,3500,3,7,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-08-30,1556845710,6.687930107116699,31.685641050338745,20986,perceptron,169.229.222.188,31.685641050338745,3500,7,0,0.29859278,0.984375,700,358400
-236.7805919954528,-516.8067569299844,-351.6885123809559,1000.0,0,{},{},"{'mean_env_wait_ms': 0.2796650589340996, 'mean_processing_ms': 0.3987898384439998, 'mean_inference_ms': 0.7937663522095719}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 4500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 4500, 'sample_time_ms': 1.298, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.001, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': 0.4686562796713036, 'episode_reward_min': -0.9765016466515826, 'episode_reward_mean': -0.25131393734812224, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.24263876517023003, 'mean_processing_ms': 0.11084922206135202, 'mean_inference_ms': 0.7078756726124673}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,4500,4,9,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-08-43,1556845723,6.820844650268555,40.098758697509766,20986,perceptron,169.229.222.188,40.098758697509766,4500,9,0,0.2750383,0.97265625,900,460800
-218.05753081186182,-516.8067569299844,-324.96231606713707,1000.0,0,{},{},"{'mean_env_wait_ms': 0.2805503172060365, 'mean_processing_ms': 0.3987251472640826, 'mean_inference_ms': 0.7932972170243464}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 5500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 5500, 'sample_time_ms': 1.888, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.002, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': 62.503083175320725, 'episode_reward_min': -2.3140499544689215, 'episode_reward_mean': 11.773797237286185, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.24165512101963102, 'mean_processing_ms': 0.11060829894998606, 'mean_inference_ms': 0.7047153555295498}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,5500,5,11,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-08-56,1556845736,6.438036680221558,48.134419679641724,20986,perceptron,169.229.222.188,48.134419679641724,5500,11,0,0.25236017,0.9824219,1100,563200
-218.05753081186182,-516.8067569299844,-322.13799805983217,1000.0,0,{},{},"{'mean_env_wait_ms': 0.28017875331739717, 'mean_processing_ms': 0.3972801327216063, 'mean_inference_ms': 0.790855294068226}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 6500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 6500, 'sample_time_ms': 1.403, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.001, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': 0.01029035961692993, 'episode_reward_min': -2.343544710340357, 'episode_reward_mean': -0.9064165635109284, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.24201245263935234, 'mean_processing_ms': 0.11034245008361485, 'mean_inference_ms': 0.7048277779700253}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,6500,6,13,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-09-09,1556845749,6.77204966545105,56.30134344100952,20986,perceptron,169.229.222.188,56.30134344100952,6500,13,0,0.25451395,0.97265625,1300,665600
-217.9374225878456,-516.8067569299844,-307.2522015638341,1000.0,0,{},{},"{'mean_env_wait_ms': 0.28005560477152913, 'mean_processing_ms': 0.39626773864274145, 'mean_inference_ms': 0.7891624197444528}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 7500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 7500, 'sample_time_ms': 2.047, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.002, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': -0.17583022288890635, 'episode_reward_min': -2.499248780127954, 'episode_reward_mean': -1.5319216556629889, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.24404737891675327, 'mean_processing_ms': 0.11129535671573292, 'mean_inference_ms': 0.7092557756935913}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,7500,7,15,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-09-22,1556845762,7.0955564975738525,64.81062388420105,20986,perceptron,169.229.222.188,64.81062388420105,7500,15,0,0.25222862,0.9746094,1500,768000
-217.9374225878456,-516.8067569299844,-301.4993231416361,1000.0,0,{},{},"{'mean_env_wait_ms': 0.28020917041050253, 'mean_processing_ms': 0.39581999997357625, 'mean_inference_ms': 0.7881835516920783}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 8500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 8500, 'sample_time_ms': 2.347, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.002, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': -0.3904663393726778, 'episode_reward_min': -3.681990618498726, 'episode_reward_mean': -2.051996481261439, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.24463766534453243, 'mean_processing_ms': 0.11138760474454816, 'mean_inference_ms': 0.7105827598566437}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,8500,8,17,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-09-36,1556845776,6.938796281814575,73.24994492530823,20986,perceptron,169.229.222.188,73.24994492530823,8500,17,0,0.22813663,0.9824219,1700,870400
-203.64620640580432,-516.8067569299844,-290.62675461543256,1000.0,0,{},{},"{'mean_env_wait_ms': 0.2806143978777391, 'mean_processing_ms': 0.39580151760565546, 'mean_inference_ms': 0.7879215390833929}",{},0,"{'min_exploration': 1.0, 'max_exploration': 1.0, 'num_target_updates': 9500, 'num_reward_updates': 0, 'num_steps_trained': 0, 'num_steps_sampled': 9500, 'sample_time_ms': 1.312, 'replay_time_ms': nan, 'grad_time_ms': nan, 'update_time_ms': 0.001, 'opt_peak_throughput': 0.0, 'opt_samples': nan, 'learner': {}}",500,"{'episode_reward_max': 0.3199244992053238, 'episode_reward_min': -3.032604430726714, 'episode_reward_mean': -1.3701174561970049, 'episode_len_mean': 1000.0, 'episodes_this_iter': 5, 'policy_reward_mean': {}, 'custom_metrics': {}, 'sampler_perf': {'mean_env_wait_ms': 0.24354850371766812, 'mean_processing_ms': 0.11095241040256346, 'mean_inference_ms': 0.7076724997711334}, 'off_policy_estimator': {}, 'num_metric_batches_dropped': 0}",False,9500,9,19,71c3c8862bbd4968b38bb33d46d8f0d3,2019-05-02_18-09-48,1556845788,6.639233827590942,81.42828249931335,20986,perceptron,169.229.222.188,81.42828249931335,9500,19,0,0.23757745,0.9765625,1900,972800
